       0.000    0.000    0.000
      -0.200    0.346    0.000
       0.400    0.000    0.000
       0.600    0.346    0.000
       1.200    0.000    0.000
       1.000    0.346    0.000
       1.600    0.000    0.000
       1.800    0.346    0.000
       2.400    0.000    0.000
       2.200    0.346    0.000
       2.800    0.000    0.000
       3.000    0.346    0.000
       3.600    0.000    0.000
       3.400    0.346    0.000
       4.000    0.000    0.000
       4.200    0.346    0.000
       4.800    0.000    0.000
       4.600    0.346    0.000
       5.200    0.000    0.000
       5.400    0.346    0.000
       6.000    0.000    0.000
       5.800    0.346    0.000
       6.400    0.000    0.000
       6.600    0.346    0.000
       7.200    0.000    0.000
       7.000    0.346    0.000
       7.600    0.000    0.000
       7.800    0.346    0.000
       8.400    0.000    0.000
       8.200    0.346    0.000
       8.800    0.000    0.000
       9.000    0.346    0.000
       9.600    0.000    0.000
       9.400    0.346    0.000
      10.000    0.000    0.000
      10.200    0.346    0.000
      10.800    0.000    0.000
      10.600    0.346    0.000
      11.200    0.000    0.000
      11.400    0.346    0.000
      12.000    0.000    0.000
      11.800    0.346    0.000
      12.400    0.000    0.000
      12.600    0.346    0.000
      13.200    0.000    0.000
      13.000    0.346    0.000
      13.600    0.000    0.000
      13.800    0.346    0.000
      14.400    0.000    0.000
      14.200    0.346    0.000
      14.800    0.000    0.000
      15.000    0.346    0.000
      15.600    0.000    0.000
      15.400    0.346    0.000
      16.000    0.000    0.000
      16.200    0.346    0.000
      16.800    0.000    0.000
      16.600    0.346    0.000
      17.200    0.000    0.000
      17.400    0.346    0.000
      18.000    0.000    0.000
      17.800    0.346    0.000
      18.400    0.000    0.000
      18.600    0.346    0.000
      19.200    0.000    0.000
      19.000    0.346    0.000
      19.600    0.000    0.000
      19.800    0.346    0.000
      20.400    0.000    0.000
      20.200    0.346    0.000
      20.800    0.000    0.000
      21.000    0.346    0.000
      21.600    0.000    0.000
      21.400    0.346    0.000
      22.000    0.000    0.000
      22.200    0.346    0.000
      22.800    0.000    0.000
      22.600    0.346    0.000
      23.200    0.000    0.000
      23.400    0.346    0.000
      24.000    0.000    0.000
      23.800    0.346    0.000
      24.400    0.000    0.000
      24.600    0.346    0.000
      25.200    0.000    0.000
      25.000    0.346    0.000
      25.600    0.000    0.000
      25.800    0.346    0.000
      26.400    0.000    0.000
      26.200    0.346    0.000
      26.800    0.000    0.000
      27.000    0.346    0.000
      27.600    0.000    0.000
      27.400    0.346    0.000
      28.000    0.000    0.000
      28.200    0.346    0.000
      28.800    0.000    0.000
      28.600    0.346    0.000
      29.200    0.000    0.000
      29.400    0.346    0.000
      30.000    0.000    0.000
      29.800    0.346    0.000
      30.400    0.000    0.000
      30.600    0.346    0.000
      31.200    0.000    0.000
      31.000    0.346    0.000
      31.600    0.000    0.000
      31.800    0.346    0.000
      32.400    0.000    0.000
      32.200    0.346    0.000
      32.800    0.000    0.000
      33.000    0.346    0.000
      33.600    0.000    0.000
      33.400    0.346    0.000
      34.000    0.000    0.000
      34.200    0.346    0.000
      34.800    0.000    0.000
      34.600    0.346    0.000
      35.200    0.000    0.000
      35.400    0.346    0.000
      36.000    0.000    0.000
      35.800    0.346    0.000
      36.400    0.000    0.000
      36.600    0.346    0.000
      37.200    0.000    0.000
      37.000    0.346    0.000
      37.600    0.000    0.000
      37.800    0.346    0.000
      38.400    0.000    0.000
      38.200    0.346    0.000
      38.800    0.000    0.000
      39.000    0.346    0.000
      39.600    0.000    0.000
      39.400    0.346    0.000
      40.000    0.000    0.000
      40.200    0.346    0.000
       0.000    0.693    0.000
      -0.200    1.039    0.000
       0.400    0.693    0.000
       0.600    1.039    0.000
       1.200    0.693    0.000
       1.000    1.039    0.000
       1.600    0.693    0.000
       1.800    1.039    0.000
       2.400    0.693    0.000
       2.200    1.039    0.000
       2.800    0.693    0.000
       3.000    1.039    0.000
       3.600    0.693    0.000
       3.400    1.039    0.000
       4.000    0.693    0.000
       4.200    1.039    0.000
       4.800    0.693    0.000
       4.600    1.039    0.000
       5.200    0.693    0.000
       5.400    1.039    0.000
       6.000    0.693    0.000
       5.800    1.039    0.000
       6.400    0.693    0.000
       6.600    1.039    0.000
       7.200    0.693    0.000
       7.000    1.039    0.000
       7.600    0.693    0.000
       7.800    1.039    0.000
       8.400    0.693    0.000
       8.200    1.039    0.000
       8.800    0.693    0.000
       9.000    1.039    0.000
       9.600    0.693    0.000
       9.400    1.039    0.000
      10.000    0.693    0.000
      10.200    1.039    0.000
      10.800    0.693    0.000
      10.600    1.039    0.000
      11.200    0.693    0.000
      11.400    1.039    0.000
      12.000    0.693    0.000
      11.800    1.039    0.000
      12.400    0.693    0.000
      12.600    1.039    0.000
      13.200    0.693    0.000
      13.000    1.039    0.000
      13.600    0.693    0.000
      13.800    1.039    0.000
      14.400    0.693    0.000
      14.200    1.039    0.000
      14.800    0.693    0.000
      15.000    1.039    0.000
      15.600    0.693    0.000
      15.400    1.039    0.000
      16.000    0.693    0.000
      16.200    1.039    0.000
      16.800    0.693    0.000
      16.600    1.039    0.000
      17.200    0.693    0.000
      17.400    1.039    0.000
      18.000    0.693    0.000
      17.800    1.039    0.000
      18.400    0.693    0.000
      18.600    1.039    0.000
      19.200    0.693    0.000
      19.000    1.039    0.000
      19.600    0.693    0.000
      19.800    1.039    0.000
      20.400    0.693    0.000
      20.200    1.039    0.000
      20.800    0.693    0.000
      21.000    1.039    0.000
      21.600    0.693    0.000
      21.400    1.039    0.000
      22.000    0.693    0.000
      22.200    1.039    0.000
      22.800    0.693    0.000
      22.600    1.039    0.000
      23.200    0.693    0.000
      23.400    1.039    0.000
      24.000    0.693    0.000
      23.800    1.039    0.000
      24.400    0.693    0.000
      24.600    1.039    0.000
      25.200    0.693    0.000
      25.000    1.039    0.000
      25.600    0.693    0.000
      25.800    1.039    0.000
      26.400    0.693    0.000
      26.200    1.039    0.000
      26.800    0.693    0.000
      27.000    1.039    0.000
      27.600    0.693    0.000
      27.400    1.039    0.000
      28.000    0.693    0.000
      28.200    1.039    0.000
      28.800    0.693    0.000
      28.600    1.039    0.000
      29.200    0.693    0.000
      29.400    1.039    0.000
      30.000    0.693    0.000
      29.800    1.039    0.000
      30.400    0.693    0.000
      30.600    1.039    0.000
      31.200    0.693    0.000
      31.000    1.039    0.000
      31.600    0.693    0.000
      31.800    1.039    0.000
      32.400    0.693    0.000
      32.200    1.039    0.000
      32.800    0.693    0.000
      33.000    1.039    0.000
      33.600    0.693    0.000
      33.400    1.039    0.000
      34.000    0.693    0.000
      34.200    1.039    0.000
      34.800    0.693    0.000
      34.600    1.039    0.000
      35.200    0.693    0.000
      35.400    1.039    0.000
      36.000    0.693    0.000
      35.800    1.039    0.000
      36.400    0.693    0.000
      36.600    1.039    0.000
      37.200    0.693    0.000
      37.000    1.039    0.000
      37.600    0.693    0.000
      37.800    1.039    0.000
      38.400    0.693    0.000
      38.200    1.039    0.000
      38.800    0.693    0.000
      39.000    1.039    0.000
      39.600    0.693    0.000
      39.400    1.039    0.000
      40.000    0.693    0.000
      40.200    1.039    0.000
       0.000    1.386    0.000
      -0.200    1.732    0.000
       0.400    1.386    0.000
       0.600    1.732    0.000
       1.200    1.386    0.000
       1.000    1.732    0.000
       1.600    1.386    0.000
       1.800    1.732    0.000
       2.400    1.386    0.000
       2.200    1.732    0.000
       2.800    1.386    0.000
       3.000    1.732    0.000
       3.600    1.386    0.000
       3.400    1.732    0.000
       4.000    1.386    0.000
       4.200    1.732    0.000
       4.800    1.386    0.000
       4.600    1.732    0.000
       5.200    1.386    0.000
       5.400    1.732    0.000
       6.000    1.386    0.000
       5.800    1.732    0.000
       6.400    1.386    0.000
       6.600    1.732    0.000
       7.200    1.386    0.000
       7.000    1.732    0.000
       7.600    1.386    0.000
       7.800    1.732    0.000
       8.400    1.386    0.000
       8.200    1.732    0.000
       8.800    1.386    0.000
       9.000    1.732    0.000
       9.600    1.386    0.000
       9.400    1.732    0.000
      10.000    1.386    0.000
      10.200    1.732    0.000
      10.800    1.386    0.000
      10.600    1.732    0.000
      11.200    1.386    0.000
      11.400    1.732    0.000
      12.000    1.386    0.000
      11.800    1.732    0.000
      12.400    1.386    0.000
      12.600    1.732    0.000
      13.200    1.386    0.000
      13.000    1.732    0.000
      13.600    1.386    0.000
      13.800    1.732    0.000
      14.400    1.386    0.000
      14.200    1.732    0.000
      14.800    1.386    0.000
      15.000    1.732    0.000
