       0.000    0.000    0.000
      -0.800    1.386    0.000
       1.600    0.000    0.000
       2.400    1.386    0.000
       4.800    0.000    0.000
       4.000    1.386    0.000
       6.400    0.000    0.000
       7.200    1.386    0.000
       9.600    0.000    0.000
       8.800    1.386    0.000
      11.200    0.000    0.000
      12.000    1.386    0.000
      14.400    0.000    0.000
      13.600    1.386    0.000
      16.000    0.000    0.000
      16.800    1.386    0.000
      19.200    0.000    0.000
      18.400    1.386    0.000
      20.800    0.000    0.000
      21.600    1.386    0.000
      24.000    0.000    0.000
      23.200    1.386    0.000
      25.600    0.000    0.000
      26.400    1.386    0.000
      28.800    0.000    0.000
      28.000    1.386    0.000
      30.400    0.000    0.000
      31.200    1.386    0.000
      33.600    0.000    0.000
      32.800    1.386    0.000
      35.200    0.000    0.000
      36.000    1.386    0.000
      38.400    0.000    0.000
      37.600    1.386    0.000
      40.000    0.000    0.000
      40.800    1.386    0.000
       0.000    2.771    0.000
      -0.800    4.157    0.000
       1.600    2.771    0.000
       2.400    4.157    0.000
       4.800    2.771    0.000
       4.000    4.157    0.000
       6.400    2.771    0.000
       7.200    4.157    0.000
       9.600    2.771    0.000
       8.800    4.157    0.000
      11.200    2.771    0.000
      12.000    4.157    0.000
      14.400    2.771    0.000
      13.600    4.157    0.000
      16.000    2.771    0.000
      16.800    4.157    0.000
      19.200    2.771    0.000
      18.400    4.157    0.000
      20.800    2.771    0.000
      21.600    4.157    0.000
      24.000    2.771    0.000
      23.200    4.157    0.000
      25.600    2.771    0.000
      26.400    4.157    0.000
      28.800    2.771    0.000
      28.000    4.157    0.000
      30.400    2.771    0.000
      31.200    4.157    0.000
      33.600    2.771    0.000
      32.800    4.157    0.000
      35.200    2.771    0.000
      36.000    4.157    0.000
      38.400    2.771    0.000
      37.600    4.157    0.000
      40.000    2.771    0.000
      40.800    4.157    0.000
       0.000    5.543    0.000
      -0.800    6.928    0.000
       1.600    5.543    0.000
       2.400    6.928    0.000
       4.800    5.543    0.000
       4.000    6.928    0.000
       6.400    5.543    0.000
       7.200    6.928    0.000
       9.600    5.543    0.000
       8.800    6.928    0.000
      11.200    5.543    0.000
      12.000    6.928    0.000
      14.400    5.543    0.000
      13.600    6.928    0.000
      16.000    5.543    0.000
      16.800    6.928    0.000
      19.200    5.543    0.000
      18.400    6.928    0.000
      20.800    5.543    0.000
      21.600    6.928    0.000
      24.000    5.543    0.000
      23.200    6.928    0.000
      25.600    5.543    0.000
      26.400    6.928    0.000
      28.800    5.543    0.000
      28.000    6.928    0.000
      30.400    5.543    0.000
      31.200    6.928    0.000
      33.600    5.543    0.000
      32.800    6.928    0.000
      35.200    5.543    0.000
      36.000    6.928    0.000
      38.400    5.543    0.000
      37.600    6.928    0.000
      40.000    5.543    0.000
      40.800    6.928    0.000
       0.000    8.314    0.000
      -0.800    9.699    0.000
       1.600    8.314    0.000
       2.400    9.699    0.000
       4.800    8.314    0.000
       4.000    9.699    0.000
       6.400    8.314    0.000
       7.200    9.699    0.000
       9.600    8.314    0.000
       8.800    9.699    0.000
      11.200    8.314    0.000
      12.000    9.699    0.000
      14.400    8.314    0.000
      13.600    9.699    0.000
      16.000    8.314    0.000
      16.800    9.699    0.000
      19.200    8.314    0.000
      18.400    9.699    0.000
      20.800    8.314    0.000
      21.600    9.699    0.000
      24.000    8.314    0.000
      23.200    9.699    0.000
      25.600    8.314    0.000
      26.400    9.699    0.000
      28.800    8.314    0.000
      28.000    9.699    0.000
      30.400    8.314    0.000
      31.200    9.699    0.000
      33.600    8.314    0.000
      32.800    9.699    0.000
      35.200    8.314    0.000
      36.000    9.699    0.000
      38.400    8.314    0.000
      37.600    9.699    0.000
      40.000    8.314    0.000
      40.800    9.699    0.000
       0.000   11.085    0.000
      -0.800   12.471    0.000
       1.600   11.085    0.000
       2.400   12.471    0.000
       4.800   11.085    0.000
       4.000   12.471    0.000
       6.400   11.085    0.000
       7.200   12.471    0.000
       9.600   11.085    0.000
       8.800   12.471    0.000
      11.200   11.085    0.000
      12.000   12.471    0.000
      14.400   11.085    0.000
      13.600   12.471    0.000
      16.000   11.085    0.000
      16.800   12.471    0.000
      19.200   11.085    0.000
      18.400   12.471    0.000
      20.800   11.085    0.000
      21.600   12.471    0.000
      24.000   11.085    0.000
      23.200   12.471    0.000
      25.600   11.085    0.000
      26.400   12.471    0.000
      28.800   11.085    0.000
      28.000   12.471    0.000
      30.400   11.085    0.000
      31.200   12.471    0.000
      33.600   11.085    0.000
      32.800   12.471    0.000
      35.200   11.085    0.000
      36.000   12.471    0.000
      38.400   11.085    0.000
      37.600   12.471    0.000
      40.000   11.085    0.000
      40.800   12.471    0.000
       0.000   13.856    0.000
      -0.800   15.242    0.000
       1.600   13.856    0.000
       2.400   15.242    0.000
       4.800   13.856    0.000
       4.000   15.242    0.000
       6.400   13.856    0.000
       7.200   15.242    0.000
       9.600   13.856    0.000
       8.800   15.242    0.000
      11.200   13.856    0.000
      12.000   15.242    0.000
      14.400   13.856    0.000
      13.600   15.242    0.000
      16.000   13.856    0.000
      16.800   15.242    0.000
      19.200   13.856    0.000
      18.400   15.242    0.000
      20.800   13.856    0.000
      21.600   15.242    0.000
      24.000   13.856    0.000
      23.200   15.242    0.000
      25.600   13.856    0.000
      26.400   15.242    0.000
      28.800   13.856    0.000
      28.000   15.242    0.000
      30.400   13.856    0.000
      31.200   15.242    0.000
