0.000 0.000 0.000
-0.709 1.228 0.000
1.418 0.000 0.000
2.127 1.228 0.000
4.254 0.000 0.000
3.545 1.228 0.000
5.672 0.000 0.000
6.381 1.228 0.000
8.508 0.000 0.000
7.799 1.228 0.000
9.926 0.000 0.000
10.635 1.228 0.000
12.762 0.000 0.000
12.053 1.228 0.000
14.180 0.000 0.000
14.889 1.228 0.000
17.016 0.000 0.000
16.307 1.228 0.000
18.434 0.000 0.000
19.143 1.228 0.000
21.270 0.000 0.000
20.561 1.228 0.000
22.688 0.000 0.000
23.397 1.228 0.000
25.524 0.000 0.000
24.815 1.228 0.000
26.942 0.000 0.000
27.651 1.228 0.000
29.778 0.000 0.000
29.069 1.228 0.000
31.196 0.000 0.000
31.905 1.228 0.000
34.032 0.000 0.000
33.323 1.228 0.000
35.450 0.000 0.000
36.159 1.228 0.000
38.286 0.000 0.000
37.577 1.228 0.000
39.704 0.000 0.000
40.413 1.228 0.000
0.000 2.456 0.000
-0.709 3.684 0.000
1.418 2.456 0.000
2.127 3.684 0.000
4.254 2.456 0.000
3.545 3.684 0.000
5.672 2.456 0.000
6.381 3.684 0.000
8.508 2.456 0.000
7.799 3.684 0.000
9.926 2.456 0.000
10.635 3.684 0.000
12.762 2.456 0.000
12.053 3.684 0.000
14.180 2.456 0.000
14.889 3.684 0.000
17.016 2.456 0.000
16.307 3.684 0.000
18.434 2.456 0.000
19.143 3.684 0.000
21.270 2.456 0.000
20.561 3.684 0.000
22.688 2.456 0.000
23.397 3.684 0.000
25.524 2.456 0.000
24.815 3.684 0.000
26.942 2.456 0.000
27.651 3.684 0.000
29.778 2.456 0.000
29.069 3.684 0.000
31.196 2.456 0.000
31.905 3.684 0.000
34.032 2.456 0.000
33.323 3.684 0.000
35.450 2.456 0.000
36.159 3.684 0.000
38.286 2.456 0.000
37.577 3.684 0.000
39.704 2.456 0.000
40.413 3.684 0.000
0.000 4.912 0.000
-0.709 6.140 0.000
1.418 4.912 0.000
2.127 6.140 0.000
4.254 4.912 0.000
3.545 6.140 0.000
5.672 4.912 0.000
6.381 6.140 0.000
8.508 4.912 0.000
7.799 6.140 0.000
9.926 4.912 0.000
10.635 6.140 0.000
12.762 4.912 0.000
12.053 6.140 0.000
14.180 4.912 0.000
14.889 6.140 0.000
17.016 4.912 0.000
16.307 6.140 0.000
18.434 4.912 0.000
19.143 6.140 0.000
21.270 4.912 0.000
20.561 6.140 0.000
22.688 4.912 0.000
23.397 6.140 0.000
25.524 4.912 0.000
24.815 6.140 0.000
26.942 4.912 0.000
27.651 6.140 0.000
29.778 4.912 0.000
29.069 6.140 0.000
31.196 4.912 0.000
31.905 6.140 0.000
34.032 4.912 0.000
33.323 6.140 0.000
35.450 4.912 0.000
36.159 6.140 0.000
38.286 4.912 0.000
37.577 6.140 0.000
39.704 4.912 0.000
40.413 6.140 0.000
0.000 7.368 0.000
-0.709 8.596 0.000
1.418 7.368 0.000
2.127 8.596 0.000
4.254 7.368 0.000
3.545 8.596 0.000
5.672 7.368 0.000
6.381 8.596 0.000
8.508 7.368 0.000
7.799 8.596 0.000
9.926 7.368 0.000
10.635 8.596 0.000
12.762 7.368 0.000
12.053 8.596 0.000
14.180 7.368 0.000
14.889 8.596 0.000
17.016 7.368 0.000
16.307 8.596 0.000
18.434 7.368 0.000
19.143 8.596 0.000
21.270 7.368 0.000
20.561 8.596 0.000
22.688 7.368 0.000
23.397 8.596 0.000
25.524 7.368 0.000
24.815 8.596 0.000
26.942 7.368 0.000
27.651 8.596 0.000
29.778 7.368 0.000
29.069 8.596 0.000
31.196 7.368 0.000
31.905 8.596 0.000
34.032 7.368 0.000
33.323 8.596 0.000
35.450 7.368 0.000
36.159 8.596 0.000
38.286 7.368 0.000
37.577 8.596 0.000
39.704 7.368 0.000
40.413 8.596 0.000
0.000 9.824 0.000
-0.709 11.052 0.000
1.418 9.824 0.000
2.127 11.052 0.000
4.254 9.824 0.000
3.545 11.052 0.000
5.672 9.824 0.000
6.381 11.052 0.000
8.508 9.824 0.000
7.799 11.052 0.000
9.926 9.824 0.000
10.635 11.052 0.000
12.762 9.824 0.000
12.053 11.052 0.000
14.180 9.824 0.000
14.889 11.052 0.000
17.016 9.824 0.000
16.307 11.052 0.000
18.434 9.824 0.000
19.143 11.052 0.000
21.270 9.824 0.000
20.561 11.052 0.000
22.688 9.824 0.000
23.397 11.052 0.000
25.524 9.824 0.000
24.815 11.052 0.000
26.942 9.824 0.000
27.651 11.052 0.000
29.778 9.824 0.000
29.069 11.052 0.000
31.196 9.824 0.000
31.905 11.052 0.000
34.032 9.824 0.000
33.323 11.052 0.000
35.450 9.824 0.000
36.159 11.052 0.000
38.286 9.824 0.000
37.577 11.052 0.000
39.704 9.824 0.000
40.413 11.052 0.000
0.000 12.280 0.000
-0.709 13.508 0.000
1.418 12.280 0.000
2.127 13.508 0.000
4.254 12.280 0.000
3.545 13.508 0.000
5.672 12.280 0.000
6.381 13.508 0.000
8.508 12.280 0.000
7.799 13.508 0.000
9.926 12.280 0.000
10.635 13.508 0.000
12.762 12.280 0.000
12.053 13.508 0.000
14.180 12.280 0.000
14.889 13.508 0.000
17.016 12.280 0.000
16.307 13.508 0.000
18.434 12.280 0.000
19.143 13.508 0.000
21.270 12.280 0.000
20.561 13.508 0.000
22.688 12.280 0.000
23.397 13.508 0.000
25.524 12.280 0.000
24.815 13.508 0.000
26.942 12.280 0.000
27.651 13.508 0.000
29.778 12.280 0.000
29.069 13.508 0.000
31.196 12.280 0.000
31.905 13.508 0.000
34.032 12.280 0.000
33.323 13.508 0.000
35.450 12.280 0.000
36.159 13.508 0.000
38.286 12.280 0.000
37.577 13.508 0.000
39.704 12.280 0.000
40.413 13.508 0.000
0.000 14.736 0.000
-0.709 15.964 0.000
1.418 14.736 0.000
2.127 15.964 0.000
4.254 14.736 0.000
3.545 15.964 0.000
5.672 14.736 0.000
6.381 15.964 0.000
8.508 14.736 0.000
7.799 15.964 0.000
9.926 14.736 0.000
10.635 15.964 0.000
12.762 14.736 0.000
12.053 15.964 0.000
14.180 14.736 0.000
14.889 15.964 0.000
17.016 14.736 0.000
16.307 15.964 0.000
18.434 14.736 0.000
19.143 15.964 0.000
21.270 14.736 0.000
20.561 15.964 0.000
22.688 14.736 0.000
23.397 15.964 0.000
25.524 14.736 0.000
24.815 15.964 0.000
26.942 14.736 0.000
27.651 15.964 0.000
29.778 14.736 0.000
29.069 15.964 0.000
31.196 14.736 0.000
31.905 15.964 0.000
34.032 14.736 0.000
33.323 15.964 0.000
35.450 14.736 0.000
36.159 15.964 0.000
38.286 14.736 0.000
37.577 15.964 0.000
39.704 14.736 0.000
40.413 15.964 0.000
0.000 17.192 0.000
-0.709 18.420 0.000
1.418 17.192 0.000
2.127 18.420 0.000
4.254 17.192 0.000
3.545 18.420 0.000
5.672 17.192 0.000
6.381 18.420 0.000
8.508 17.192 0.000
7.799 18.420 0.000
9.926 17.192 0.000
10.635 18.420 0.000
12.762 17.192 0.000
12.053 18.420 0.000
14.180 17.192 0.000
14.889 18.420 0.000
17.016 17.192 0.000
16.307 18.420 0.000
18.434 17.192 0.000
19.143 18.420 0.000
21.270 17.192 0.000
20.561 18.420 0.000
22.688 17.192 0.000
23.397 18.420 0.000
25.524 17.192 0.000
24.815 18.420 0.000
26.942 17.192 0.000
27.651 18.420 0.000
29.778 17.192 0.000
29.069 18.420 0.000
31.196 17.192 0.000
31.905 18.420 0.000
34.032 17.192 0.000
33.323 18.420 0.000
35.450 17.192 0.000
36.159 18.420 0.000
38.286 17.192 0.000
37.577 18.420 0.000
39.704 17.192 0.000
40.413 18.420 0.000
0.000 19.648 0.000
-0.709 20.876 0.000
1.418 19.648 0.000
2.127 20.876 0.000
4.254 19.648 0.000
3.545 20.876 0.000
5.672 19.648 0.000
6.381 20.876 0.000
8.508 19.648 0.000
7.799 20.876 0.000
9.926 19.648 0.000
10.635 20.876 0.000
12.762 19.648 0.000
12.053 20.876 0.000
14.180 19.648 0.000
14.889 20.876 0.000
17.016 19.648 0.000
16.307 20.876 0.000
18.434 19.648 0.000
19.143 20.876 0.000
21.270 19.648 0.000
20.561 20.876 0.000
22.688 19.648 0.000
23.397 20.876 0.000
25.524 19.648 0.000
24.815 20.876 0.000
26.942 19.648 0.000
27.651 20.876 0.000
29.778 19.648 0.000
29.069 20.876 0.000
31.196 19.648 0.000
31.905 20.876 0.000
34.032 19.648 0.000
33.323 20.876 0.000
35.450 19.648 0.000
36.159 20.876 0.000
38.286 19.648 0.000
37.577 20.876 0.000
39.704 19.648 0.000
40.413 20.876 0.000
0.000 22.104 0.000
-0.709 23.332 0.000
1.418 22.104 0.000
2.127 23.332 0.000
4.254 22.104 0.000
3.545 23.332 0.000
5.672 22.104 0.000
6.381 23.332 0.000
8.508 22.104 0.000
7.799 23.332 0.000
9.926 22.104 0.000
10.635 23.332 0.000
12.762 22.104 0.000
12.053 23.332 0.000
14.180 22.104 0.000
14.889 23.332 0.000
17.016 22.104 0.000
16.307 23.332 0.000
18.434 22.104 0.000
19.143 23.332 0.000
21.270 22.104 0.000
20.561 23.332 0.000
22.688 22.104 0.000
23.397 23.332 0.000
25.524 22.104 0.000
24.815 23.332 0.000
26.942 22.104 0.000
27.651 23.332 0.000
29.778 22.104 0.000
29.069 23.332 0.000
31.196 22.104 0.000
31.905 23.332 0.000
34.032 22.104 0.000
33.323 23.332 0.000
35.450 22.104 0.000
36.159 23.332 0.000
38.286 22.104 0.000
37.577 23.332 0.000
39.704 22.104 0.000
40.413 23.332 0.000
0.000 24.560 0.000
-0.709 25.789 0.000
1.418 24.560 0.000
2.127 25.789 0.000
4.254 24.560 0.000
3.545 25.789 0.000
5.672 24.560 0.000
6.381 25.789 0.000
8.508 24.560 0.000
7.799 25.789 0.000
9.926 24.560 0.000
10.635 25.789 0.000
12.762 24.560 0.000
12.053 25.789 0.000
14.180 24.560 0.000
14.889 25.789 0.000
17.016 24.560 0.000
16.307 25.789 0.000
18.434 24.560 0.000
19.143 25.789 0.000
21.270 24.560 0.000
20.561 25.789 0.000
22.688 24.560 0.000
23.397 25.789 0.000
25.524 24.560 0.000
24.815 25.789 0.000
26.942 24.560 0.000
27.651 25.789 0.000
29.778 24.560 0.000
29.069 25.789 0.000
31.196 24.560 0.000
31.905 25.789 0.000
34.032 24.560 0.000
33.323 25.789 0.000
35.450 24.560 0.000
36.159 25.789 0.000
38.286 24.560 0.000
37.577 25.789 0.000
39.704 24.560 0.000
40.413 25.789 0.000
0.000 27.017 0.000
-0.709 28.245 0.000
1.418 27.017 0.000
2.127 28.245 0.000
4.254 27.017 0.000
3.545 28.245 0.000
5.672 27.017 0.000
6.381 28.245 0.000
8.508 27.017 0.000
7.799 28.245 0.000
9.926 27.017 0.000
10.635 28.245 0.000
12.762 27.017 0.000
12.053 28.245 0.000
14.180 27.017 0.000
14.889 28.245 0.000
17.016 27.017 0.000
16.307 28.245 0.000
18.434 27.017 0.000
19.143 28.245 0.000
21.270 27.017 0.000
20.561 28.245 0.000
22.688 27.017 0.000
23.397 28.245 0.000
25.524 27.017 0.000
24.815 28.245 0.000
26.942 27.017 0.000
27.651 28.245 0.000
29.778 27.017 0.000
29.069 28.245 0.000
31.196 27.017 0.000
31.905 28.245 0.000
34.032 27.017 0.000
33.323 28.245 0.000
35.450 27.017 0.000
36.159 28.245 0.000
38.286 27.017 0.000
37.577 28.245 0.000
39.704 27.017 0.000
40.413 28.245 0.000
0.000 29.473 0.000
-0.709 30.701 0.000
1.418 29.473 0.000
2.127 30.701 0.000
4.254 29.473 0.000
3.545 30.701 0.000
5.672 29.473 0.000
6.381 30.701 0.000
8.508 29.473 0.000
7.799 30.701 0.000
9.926 29.473 0.000
10.635 30.701 0.000
12.762 29.473 0.000
12.053 30.701 0.000
14.180 29.473 0.000
14.889 30.701 0.000
17.016 29.473 0.000
16.307 30.701 0.000
18.434 29.473 0.000
