10.600000 10.046000 -16.166081 
10.600000 10.146000 -16.167533 
10.600000 10.246000 -16.168921 
10.600000 10.346000 -16.170248 
10.600000 10.446000 -16.171516 
10.600000 10.546000 -16.172727 
10.600000 10.646000 -16.173884 
10.600000 10.746000 -16.174990 
10.600000 10.846000 -16.176047 
10.600000 10.946000 -16.177058 
10.600000 11.046000 -16.178025 
10.600000 11.146000 -16.178953 
10.600000 11.246000 -16.179842 
10.600000 11.346000 -16.180696 
10.600000 11.446000 -16.181518 
10.600000 11.546000 -16.182309 
10.600000 11.646000 -16.183071 
10.600000 11.746000 -16.183806 
10.600000 11.846000 -16.184516 
10.600000 11.946000 -16.185201 
10.600000 12.046000 -16.185862 
10.600000 12.146000 -16.186499 
10.600000 12.246000 -16.187113 
10.600000 12.346000 -16.187704 
10.600000 12.446000 -16.188272 
10.600000 12.546000 -16.188817 
10.600000 12.646000 -16.189340 
10.600000 12.746000 -16.189841 
10.600000 12.846000 -16.190321 
10.600000 12.946000 -16.190781 
10.600000 13.046000 -16.191222 
10.600000 13.146000 -16.191645 
10.600000 13.246000 -16.192051 
10.600000 13.346000 -16.192441 
10.600000 13.446000 -16.192816 
10.600000 13.546000 -16.193177 
10.600000 13.646000 -16.193525 
10.600000 13.746000 -16.193860 
10.600000 13.846000 -16.194181 
10.600000 13.946000 -16.194490 
10.600000 14.046000 -16.194786 
10.600000 14.146000 -16.195069 
10.600000 14.246000 -16.195340 
10.600000 14.346000 -16.195597 
10.600000 14.446000 -16.195843 
10.600000 14.546000 -16.196077 
10.600000 14.646000 -16.196300 
10.600000 14.746000 -16.196514 
10.600000 14.846000 -16.196719 
10.600000 14.946000 -16.196916 
10.600000 15.046000 -16.197107 
10.600000 15.146000 -16.197293 
10.600000 15.246000 -16.197475 
10.600000 15.346000 -16.197652 
10.600000 15.446000 -16.197827 
10.600000 15.546000 -16.197998 
10.600000 15.646000 -16.198165 
10.600000 15.746000 -16.198329 
10.600000 15.846000 -16.198489 
10.600000 15.946000 -16.198644 
10.600000 16.046000 -16.198794 
10.600000 16.146000 -16.198937 
10.600000 16.246000 -16.199074 
10.600000 16.346000 -16.199205 
10.600000 16.446000 -16.199328 
10.600000 16.546000 -16.199444 
10.600000 16.646000 -16.199554 
10.600000 16.746000 -16.199657 
10.600000 16.846000 -16.199755 
10.600000 16.946000 -16.199847 
10.600000 17.046000 -16.199936 
10.600000 17.146000 -16.200021 
10.600000 17.246000 -16.200104 
10.600000 17.346000 -16.200186 
10.600000 17.446000 -16.200267 
10.600000 17.546000 -16.200347 
10.600000 17.646000 -16.200428 
10.600000 17.746000 -16.200508 
10.600000 17.846000 -16.200588 
10.600000 17.946000 -16.200668 
10.600000 18.046000 -16.200746 
10.600000 18.146000 -16.200822 
10.600000 18.246000 -16.200895 
10.600000 18.346000 -16.200964 
10.600000 18.446000 -16.201028 
10.600000 18.546000 -16.201088 
10.600000 18.646000 -16.201143 
10.600000 18.746000 -16.201193 
10.600000 18.846000 -16.201238 
10.600000 18.946000 -16.201278 
10.600000 19.046000 -16.201314 
10.600000 19.146000 -16.201347 
10.600000 19.246000 -16.201377 
10.600000 19.346000 -16.201405 
10.600000 19.446000 -16.201430 
10.600000 19.546000 -16.201452 
10.600000 19.646000 -16.201472 
10.600000 19.746000 -16.201488 
10.600000 19.846000 -16.201501 
10.600000 19.946000 -16.201511 
10.600000 20.046000 -16.201515 
10.600000 20.146000 -16.201515 
10.600000 20.246000 -16.201509 
10.600000 20.346000 -16.201497 
10.600000 20.446000 -16.201481 
10.600000 20.546000 -16.201459 
