       0.000    0.000    0.000
      -0.600    1.039    0.000
       1.200    0.000    0.000
       1.800    1.039    0.000
       3.600    0.000    0.000
       3.000    1.039    0.000
       4.800    0.000    0.000
       5.400    1.039    0.000
       7.200    0.000    0.000
       6.600    1.039    0.000
       8.400    0.000    0.000
       9.000    1.039    0.000
      10.800    0.000    0.000
      10.200    1.039    0.000
      12.000    0.000    0.000
      12.600    1.039    0.000
      14.400    0.000    0.000
      13.800    1.039    0.000
      15.600    0.000    0.000
      16.200    1.039    0.000
      18.000    0.000    0.000
      17.400    1.039    0.000
      19.200    0.000    0.000
      19.800    1.039    0.000
      21.600    0.000    0.000
      21.000    1.039    0.000
      22.800    0.000    0.000
      23.400    1.039    0.000
      25.200    0.000    0.000
      24.600    1.039    0.000
      26.400    0.000    0.000
      27.000    1.039    0.000
      28.800    0.000    0.000
      28.200    1.039    0.000
      30.000    0.000    0.000
      30.600    1.039    0.000
      32.400    0.000    0.000
      31.800    1.039    0.000
      33.600    0.000    0.000
      34.200    1.039    0.000
      36.000    0.000    0.000
      35.400    1.039    0.000
      37.200    0.000    0.000
      37.800    1.039    0.000
      39.600    0.000    0.000
      39.000    1.039    0.000
      40.800    0.000    0.000
      41.400    1.039    0.000
       0.000    2.078    0.000
      -0.600    3.118    0.000
       1.200    2.078    0.000
       1.800    3.118    0.000
       3.600    2.078    0.000
       3.000    3.118    0.000
       4.800    2.078    0.000
       5.400    3.118    0.000
       7.200    2.078    0.000
       6.600    3.118    0.000
       8.400    2.078    0.000
       9.000    3.118    0.000
      10.800    2.078    0.000
      10.200    3.118    0.000
      12.000    2.078    0.000
      12.600    3.118    0.000
      14.400    2.078    0.000
      13.800    3.118    0.000
      15.600    2.078    0.000
      16.200    3.118    0.000
      18.000    2.078    0.000
      17.400    3.118    0.000
      19.200    2.078    0.000
      19.800    3.118    0.000
      21.600    2.078    0.000
      21.000    3.118    0.000
      22.800    2.078    0.000
      23.400    3.118    0.000
      25.200    2.078    0.000
      24.600    3.118    0.000
      26.400    2.078    0.000
      27.000    3.118    0.000
      28.800    2.078    0.000
      28.200    3.118    0.000
      30.000    2.078    0.000
      30.600    3.118    0.000
      32.400    2.078    0.000
      31.800    3.118    0.000
      33.600    2.078    0.000
      34.200    3.118    0.000
      36.000    2.078    0.000
      35.400    3.118    0.000
      37.200    2.078    0.000
      37.800    3.118    0.000
      39.600    2.078    0.000
      39.000    3.118    0.000
      40.800    2.078    0.000
      41.400    3.118    0.000
       0.000    4.157    0.000
      -0.600    5.196    0.000
       1.200    4.157    0.000
       1.800    5.196    0.000
       3.600    4.157    0.000
       3.000    5.196    0.000
       4.800    4.157    0.000
       5.400    5.196    0.000
       7.200    4.157    0.000
       6.600    5.196    0.000
       8.400    4.157    0.000
       9.000    5.196    0.000
      10.800    4.157    0.000
      10.200    5.196    0.000
      12.000    4.157    0.000
      12.600    5.196    0.000
      14.400    4.157    0.000
      13.800    5.196    0.000
      15.600    4.157    0.000
      16.200    5.196    0.000
      18.000    4.157    0.000
      17.400    5.196    0.000
      19.200    4.157    0.000
      19.800    5.196    0.000
      21.600    4.157    0.000
      21.000    5.196    0.000
      22.800    4.157    0.000
      23.400    5.196    0.000
      25.200    4.157    0.000
      24.600    5.196    0.000
      26.400    4.157    0.000
      27.000    5.196    0.000
      28.800    4.157    0.000
      28.200    5.196    0.000
      30.000    4.157    0.000
      30.600    5.196    0.000
      32.400    4.157    0.000
      31.800    5.196    0.000
      33.600    4.157    0.000
      34.200    5.196    0.000
      36.000    4.157    0.000
      35.400    5.196    0.000
      37.200    4.157    0.000
      37.800    5.196    0.000
      39.600    4.157    0.000
      39.000    5.196    0.000
      40.800    4.157    0.000
      41.400    5.196    0.000
       0.000    6.235    0.000
      -0.600    7.275    0.000
       1.200    6.235    0.000
       1.800    7.275    0.000
       3.600    6.235    0.000
       3.000    7.275    0.000
       4.800    6.235    0.000
       5.400    7.275    0.000
       7.200    6.235    0.000
       6.600    7.275    0.000
       8.400    6.235    0.000
       9.000    7.275    0.000
      10.800    6.235    0.000
      10.200    7.275    0.000
      12.000    6.235    0.000
      12.600    7.275    0.000
      14.400    6.235    0.000
      13.800    7.275    0.000
      15.600    6.235    0.000
      16.200    7.275    0.000
      18.000    6.235    0.000
      17.400    7.275    0.000
      19.200    6.235    0.000
      19.800    7.275    0.000
      21.600    6.235    0.000
      21.000    7.275    0.000
      22.800    6.235    0.000
      23.400    7.275    0.000
      25.200    6.235    0.000
      24.600    7.275    0.000
      26.400    6.235    0.000
      27.000    7.275    0.000
      28.800    6.235    0.000
      28.200    7.275    0.000
      30.000    6.235    0.000
      30.600    7.275    0.000
      32.400    6.235    0.000
      31.800    7.275    0.000
      33.600    6.235    0.000
      34.200    7.275    0.000
      36.000    6.235    0.000
      35.400    7.275    0.000
      37.200    6.235    0.000
      37.800    7.275    0.000
      39.600    6.235    0.000
      39.000    7.275    0.000
      40.800    6.235    0.000
      41.400    7.275    0.000
       0.000    8.314    0.000
      -0.600    9.353    0.000
       1.200    8.314    0.000
       1.800    9.353    0.000
       3.600    8.314    0.000
       3.000    9.353    0.000
       4.800    8.314    0.000
       5.400    9.353    0.000
       7.200    8.314    0.000
       6.600    9.353    0.000
       8.400    8.314    0.000
       9.000    9.353    0.000
      10.800    8.314    0.000
      10.200    9.353    0.000
      12.000    8.314    0.000
      12.600    9.353    0.000
      14.400    8.314    0.000
      13.800    9.353    0.000
      15.600    8.314    0.000
      16.200    9.353    0.000
      18.000    8.314    0.000
      17.400    9.353    0.000
      19.200    8.314    0.000
      19.800    9.353    0.000
      21.600    8.314    0.000
      21.000    9.353    0.000
      22.800    8.314    0.000
      23.400    9.353    0.000
      25.200    8.314    0.000
      24.600    9.353    0.000
      26.400    8.314    0.000
      27.000    9.353    0.000
      28.800    8.314    0.000
      28.200    9.353    0.000
      30.000    8.314    0.000
      30.600    9.353    0.000
      32.400    8.314    0.000
      31.800    9.353    0.000
      33.600    8.314    0.000
      34.200    9.353    0.000
      36.000    8.314    0.000
