19.200000 18.706149 -10.818443 
19.200000 18.806149 -10.818463 
19.200000 18.906149 -10.818481 
19.200000 19.006149 -10.818498 
19.200000 19.106149 -10.818512 
19.200000 19.206149 -10.818524 
19.200000 19.306149 -10.818534 
19.200000 19.406149 -10.818542 
19.200000 19.506149 -10.818548 
19.200000 19.606149 -10.818551 
19.200000 19.706149 -10.818553 
19.200000 19.806149 -10.818553 
19.200000 19.906149 -10.818551 
19.200000 20.006149 -10.818547 
19.200000 20.106149 -10.818540 
19.200000 20.206149 -10.818532 
19.200000 20.306149 -10.818521 
19.200000 20.406149 -10.818509 
19.200000 20.506149 -10.818494 
19.200000 20.606149 -10.818478 
19.200000 20.706149 -10.818459 
19.300000 18.706149 -10.818461 
19.300000 18.806149 -10.818481 
19.300000 18.906149 -10.818500 
19.300000 19.006149 -10.818516 
19.300000 19.106149 -10.818530 
19.300000 19.206149 -10.818542 
19.300000 19.306149 -10.818552 
19.300000 19.406149 -10.818560 
19.300000 19.506149 -10.818566 
19.300000 19.606149 -10.818570 
19.300000 19.706149 -10.818572 
19.300000 19.806149 -10.818571 
19.300000 19.906149 -10.818569 
19.300000 20.006149 -10.818565 
19.300000 20.106149 -10.818559 
19.300000 20.206149 -10.818550 
19.300000 20.306149 -10.818540 
19.300000 20.406149 -10.818527 
19.300000 20.506149 -10.818513 
19.300000 20.606149 -10.818496 
19.300000 20.706149 -10.818477 
19.400000 18.706149 -10.818477 
19.400000 18.806149 -10.818498 
19.400000 18.906149 -10.818516 
19.400000 19.006149 -10.818532 
19.400000 19.106149 -10.818547 
19.400000 19.206149 -10.818559 
19.400000 19.306149 -10.818569 
19.400000 19.406149 -10.818577 
19.400000 19.506149 -10.818583 
19.400000 19.606149 -10.818586 
19.400000 19.706149 -10.818588 
19.400000 19.806149 -10.818588 
19.400000 19.906149 -10.818586 
19.400000 20.006149 -10.818581 
19.400000 20.106149 -10.818575 
19.400000 20.206149 -10.818567 
19.400000 20.306149 -10.818556 
19.400000 20.406149 -10.818544 
19.400000 20.506149 -10.818529 
19.400000 20.606149 -10.818512 
19.400000 20.706149 -10.818494 
19.500000 18.706149 -10.818492 
19.500000 18.806149 -10.818513 
19.500000 18.906149 -10.818531 
19.500000 19.006149 -10.818547 
19.500000 19.106149 -10.818561 
19.500000 19.206149 -10.818573 
19.500000 19.306149 -10.818583 
19.500000 19.406149 -10.818591 
19.500000 19.506149 -10.818597 
19.500000 19.606149 -10.818601 
