17.000000 15.588457 -0.967970 
17.000000 15.688457 -0.968159 
17.000000 15.788457 -0.968694 
17.000000 15.888457 -0.969522 
17.000000 15.988457 -0.970565 
17.000000 16.088457 -0.971727 
17.000000 16.188457 -0.972904 
17.000000 16.288457 -0.973999 
17.000000 16.388457 -0.974930 
17.000000 16.488457 -0.975642 
17.000000 16.588457 -0.976108 
17.000000 16.688457 -0.976332 
17.000000 16.788457 -0.976348 
17.000000 16.888457 -0.976212 
17.000000 16.988457 -0.975991 
17.000000 17.088457 -0.975756 
17.000000 17.188457 -0.975570 
17.000000 17.288457 -0.975479 
17.000000 17.388457 -0.975505 
17.000000 17.488457 -0.975642 
17.000000 17.588457 -0.975860 
17.000000 17.688457 -0.976106 
17.000000 17.788457 -0.976313 
17.000000 17.888457 -0.976411 
17.000000 17.988457 -0.976334 
17.000000 18.088457 -0.976034 
17.000000 18.188457 -0.975487 
17.000000 18.288457 -0.974701 
17.000000 18.388457 -0.973711 
17.000000 18.488457 -0.972585 
17.000000 18.588457 -0.971411 
17.000000 18.688457 -0.970289 
17.000000 18.788457 -0.969322 
17.000000 18.888457 -0.968600 
17.000000 18.988457 -0.968195 
17.000000 19.088457 -0.968145 
17.000000 19.188457 -0.968455 
17.000000 19.288457 -0.969096 
17.000000 19.388457 -0.970005 
17.000000 19.488457 -0.971096 
17.000000 19.588457 -0.972268 
17.000000 19.688457 -0.973420 
17.000000 19.788457 -0.974458 
17.000000 19.888457 -0.975310 
17.000000 19.988457 -0.975929 
17.000000 20.088457 -0.976300 
17.000000 20.188457 -0.976438 
17.000000 20.288457 -0.976387 
17.000000 20.388457 -0.976206 
17.000000 20.488457 -0.975967 
17.000000 20.588457 -0.975737 
17.000000 20.688457 -0.975576 
17.000000 20.788457 -0.975520 
17.000000 20.888457 -0.975583 
17.000000 20.988457 -0.975748 
17.000000 21.088457 -0.975978 
17.000000 21.188457 -0.976213 
17.000000 21.288457 -0.976383 
17.000000 21.388457 -0.976420 
17.000000 21.488457 -0.976262 
17.000000 21.588457 -0.975869 
17.000000 21.688457 -0.975229 
17.000000 21.788457 -0.974359 
17.000000 21.888457 -0.973306 
17.000000 21.988457 -0.972146 
17.000000 22.088457 -0.970974 
17.000000 22.188457 -0.969891 
17.000000 22.288457 -0.968997 
17.000000 22.388457 -0.968377 
17.000000 22.488457 -0.968091 
17.000000 22.588457 -0.968166 
17.000000 22.688457 -0.968595 
17.000000 22.788457 -0.969335 
17.000000 22.888457 -0.970314 
17.000000 22.988457 -0.971441 
17.000000 23.088457 -0.972612 
17.000000 23.188457 -0.973727 
17.000000 23.288457 -0.974699 
17.000000 23.388457 -0.975465 
17.000000 23.488457 -0.975989 
17.000000 23.588457 -0.976267 
17.000000 23.688457 -0.976325 
17.000000 23.788457 -0.976213 
17.000000 23.888457 -0.975996 
17.000000 23.988457 -0.975746 
17.000000 24.088457 -0.975529 
17.000000 24.188457 -0.975396 
17.100000 15.588457 -0.968157 
17.100000 15.688457 -0.968343 
17.100000 15.788457 -0.968869 
17.100000 15.888457 -0.969683 
17.100000 15.988457 -0.970707 
17.100000 16.088457 -0.971844 
17.100000 16.188457 -0.972994 
17.100000 16.288457 -0.974058 
17.100000 16.388457 -0.974958 
17.100000 16.488457 -0.975637 
17.100000 16.588457 -0.976070 
17.100000 16.688457 -0.976264 
17.100000 16.788457 -0.976252 
